"index","listing_id","price","nbhood_full"
"9652","18429435","199 dollars","Queens, Long Island City"
"9653","18430588","35 dollars","Manhattan, Harlem"
"9654","18430686","80 dollars","Manhattan, Hell's Kitchen"
"9655","18432894","207 dollars","Brooklyn, Bushwick"
"9656","18433038","59 dollars","Queens, Ditmars Steinway"
"9657","18433781","75 dollars","Brooklyn, Bedford-Stuyvesant"
"9658","18439203","115 dollars","Brooklyn, East New York"
"9659","18440017","40 dollars","Manhattan, Washington Heights"
"9660","18444575","150 dollars","Manhattan, Little Italy"
"9661","18445522","86 dollars","Manhattan, Financial District"
"9662","18449954","90 dollars","Brooklyn, Crown Heights"
"9663","18450143","100 dollars","Brooklyn, Flatbush"
"9664","18455236","94 dollars","Brooklyn, Williamsburg"
"9665","18455830","190 dollars","Brooklyn, Bushwick"
"9666","18459547","186 dollars","Brooklyn, Vinegar Hill"
"9667","18460119","100 dollars","Manhattan, Roosevelt Island"
"9668","18460679","90 dollars","Brooklyn, Bushwick"
"9669","18460756","50 dollars","Brooklyn, Bushwick"
"9670","18462291","80 dollars","Manhattan, Harlem"
"9671","18462718","47 dollars","Queens, Flushing"
"9672","18463609","100 dollars","Brooklyn, Bedford-Stuyvesant"
"9673","18470545","49 dollars","Brooklyn, Crown Heights"
"9674","18471232","100 dollars","Brooklyn, Crown Heights"
"9675","18472494","165 dollars","Brooklyn, Bedford-Stuyvesant"
"9676","18473439","49 dollars","Brooklyn, Borough Park"
"9677","18475187","199 dollars","Manhattan, East Village"
"9678","18476474","90 dollars","Manhattan, Harlem"
"9679","18476851","60 dollars","Brooklyn, Bensonhurst"
"9680","18481196","200 dollars","Manhattan, Chelsea"
"9681","18485922","135 dollars","Queens, Jackson Heights"
"9682","18486868","60 dollars","Brooklyn, Crown Heights"
"9683","18488335","85 dollars","Manhattan, Harlem"
"9684","18488833","85 dollars","Brooklyn, Flatbush"
"9685","18489366","165 dollars","Brooklyn, Prospect Heights"
"9686","18490141","10 dollars","Queens, Jamaica"
"9687","18493375","60 dollars","Brooklyn, Williamsburg"
"9688","18496255","400 dollars","Queens, Flushing"
"9689","18496331","124 dollars","Brooklyn, Williamsburg"
"9690","18498466","106 dollars","Brooklyn, Williamsburg"
"9691","18499050","190 dollars","Brooklyn, Park Slope"
"9692","18499074","80 dollars","Brooklyn, Bedford-Stuyvesant"
"9693","18502246","50 dollars","Brooklyn, East Flatbush"
"9694","18503701","78 dollars","Manhattan, Harlem"
"9695","18503789","75 dollars","Brooklyn, Bedford-Stuyvesant"
"9696","18504151","205 dollars","Manhattan, Financial District"
"9697","18505594","44 dollars","Brooklyn, Crown Heights"
"9698","18506292","615 dollars","Manhattan, Upper West Side"
"9699","18506359","260 dollars","Brooklyn, Williamsburg"
"9700","18506841","275 dollars","Manhattan, Harlem"
"9701","18507990","45 dollars","Queens, Woodside"
"9702","18508209","42 dollars","Bronx, Schuylerville"
"9703","18508470","43 dollars","Bronx, Parkchester"
"9704","18508959","200 dollars","Brooklyn, Williamsburg"
"9705","18510340","79 dollars","Manhattan, Upper East Side"
"9706","18515889","70 dollars","Brooklyn, Bushwick"
"9707","18519818","40 dollars","Brooklyn, Flatbush"
"9708","18520516","300 dollars","Brooklyn, Williamsburg"
"9709","18521860","180 dollars","Brooklyn, Park Slope"
"9710","18522181","180 dollars","Brooklyn, Bushwick"
"9711","18522547","149 dollars","Brooklyn, Bushwick"
"9712","18523182","58 dollars","Brooklyn, Bedford-Stuyvesant"
"9713","18523918","235 dollars","Brooklyn, Williamsburg"
"9714","18525915","206 dollars","Manhattan, Upper East Side"
"9715","18526162","199 dollars","Queens, Sunnyside"
"9716","18527060","40 dollars","Brooklyn, Bedford-Stuyvesant"
"9717","18535402","38 dollars","Queens, Bayside"
"9718","18540170","100 dollars","Bronx, Highbridge"
"9719","18542490","171 dollars","Brooklyn, Crown Heights"
"9720","18543045","169 dollars","Manhattan, East Village"
"9721","18543400","60 dollars","Brooklyn, Bedford-Stuyvesant"
"9722","18546787","65 dollars","Bronx, Hunts Point"
"9723","18548112","90 dollars","Manhattan, Greenwich Village"
"9724","18549222","78 dollars","Queens, Ditmars Steinway"
"9725","18550111","65 dollars","Brooklyn, Williamsburg"
"9726","18550867","199 dollars","Bronx, Pelham Gardens"
"9727","18551084","70 dollars","Brooklyn, Williamsburg"
"9728","18559902","350 dollars","Manhattan, Midtown"
"9729","18560104","75 dollars","Brooklyn, Crown Heights"
"9730","18560569","199 dollars","Manhattan, Harlem"
"9731","18561618","65 dollars","Manhattan, Upper West Side"
"9732","18562269","135 dollars","Brooklyn, Prospect Heights"
"9733","18564694","40 dollars","Bronx, Parkchester"
"9734","18565752","109 dollars","Brooklyn, Bedford-Stuyvesant"
"9735","18566623","99 dollars","Queens, Astoria"
"9736","18568171","70 dollars","Brooklyn, Bedford-Stuyvesant"
"9737","18569279","150 dollars","Manhattan, Upper East Side"
"9738","18570075","349 dollars","Brooklyn, Clinton Hill"
"9739","18571803","70 dollars","Brooklyn, Bedford-Stuyvesant"
"9740","18582792","109 dollars","Brooklyn, Bedford-Stuyvesant"
"9741","18583467","80 dollars","Manhattan, Washington Heights"
"9742","18584180","180 dollars","Manhattan, Chelsea"
"9743","18584742","80 dollars","Bronx, Highbridge"
"9744","18585458","105 dollars","Brooklyn, East Flatbush"
"9745","18586018","315 dollars","Brooklyn, Williamsburg"
"9746","18586873","90 dollars","Manhattan, Hell's Kitchen"
"9747","18592160","200 dollars","Manhattan, Lower East Side"
"9748","18593138","90 dollars","Brooklyn, Prospect-Lefferts Gardens"
"9749","18595831","545 dollars","Queens, Rockaway Beach"
"9750","18596197","125 dollars","Manhattan, Hell's Kitchen"
"9751","18597908","150 dollars","Brooklyn, Columbia St"
"9752","18599296","168 dollars","Manhattan, Upper East Side"
"9753","18599352","125 dollars","Manhattan, Hell's Kitchen"
"9754","18601353","48 dollars","Brooklyn, Kensington"
"9755","18606237","43 dollars","Staten Island, Stapleton"
"9756","18609316","60 dollars","Manhattan, Harlem"
"9757","18610314","179 dollars","Brooklyn, Downtown Brooklyn"
"9758","18611605","145 dollars","Brooklyn, Gowanus"
"9759","18611872","75 dollars","Brooklyn, Bushwick"
"9760","18612976","60 dollars","Brooklyn, Brownsville"
"9761","18613981","36 dollars","Queens, Flushing"
"9762","18615054","40 dollars","Bronx, Schuylerville"
"9763","18615898","120 dollars","Manhattan, Theater District"
"9764","18615903","95 dollars","Brooklyn, Williamsburg"
"9765","18615964","90 dollars","Brooklyn, Bedford-Stuyvesant"
"9766","18616217","199 dollars","Manhattan, West Village"
"9767","18617195","140 dollars","Brooklyn, Williamsburg"
"9768","18617676","110 dollars","Manhattan, Lower East Side"
"9769","18619857","30 dollars","Queens, Jamaica"
"9770","18625919","99 dollars","Brooklyn, East New York"
"9771","18628912","170 dollars","Manhattan, Upper East Side"
"9772","18632502","125 dollars","Brooklyn, Carroll Gardens"
"9773","18634847","50 dollars","Brooklyn, Bedford-Stuyvesant"
"9774","18635942","120 dollars","Manhattan, Upper East Side"
"9775","18637270","45 dollars","Brooklyn, Crown Heights"
"9776","18637912","94 dollars","Brooklyn, East Flatbush"
"9777","18638573","63 dollars","Queens, Astoria"
"9778","18638985","175 dollars","Brooklyn, Williamsburg"
"9779","18646653","123 dollars","Manhattan, Upper East Side"
"9780","18647217","55 dollars","Manhattan, Morningside Heights"
"9781","18648243","75 dollars","Manhattan, Harlem"
"9782","18649105","90 dollars","Queens, Astoria"
"9783","18649351","400 dollars","Brooklyn, Williamsburg"
"9784","18649806","62 dollars","Queens, Astoria"
"9785","18649822","287 dollars","Manhattan, Gramercy"
"9786","18650087","200 dollars","Manhattan, Harlem"
"9787","18650569","58 dollars","Brooklyn, Williamsburg"
"9788","18652220","325 dollars","Brooklyn, Williamsburg"
"9789","18664875","475 dollars","Brooklyn, Gowanus"
"9790","18666975","80 dollars","Queens, Jamaica"
"9791","18667956","70 dollars","Brooklyn, Bushwick"
"9792","18668571","150 dollars","Brooklyn, Bushwick"
"9793","18669496","50 dollars","Staten Island, Stapleton"
"9794","18671835","44 dollars","Queens, East Elmhurst"
"9795","18676837","135 dollars","Manhattan, Hell's Kitchen"
"9796","18683879","150 dollars","Manhattan, Murray Hill"
"9797","18688150","60 dollars","Manhattan, Harlem"
"9798","18689454","145 dollars","Brooklyn, Bushwick"
"9799","18690466","45 dollars","Bronx, Tremont"
"9800","18690921","110 dollars","Manhattan, Little Italy"
"9801","18691948","80 dollars","Manhattan, Washington Heights"
"9802","18692028","325 dollars","Brooklyn, Downtown Brooklyn"
"9803","18704413","200 dollars","Brooklyn, Brooklyn Heights"
"9804","18705087","180 dollars","Manhattan, Hell's Kitchen"
"9805","18706173","160 dollars","Brooklyn, Bedford-Stuyvesant"
"9806","18715285","147 dollars","Brooklyn, Crown Heights"
"9807","18718195","110 dollars","Manhattan, Roosevelt Island"
"9808","18719129","60 dollars","Queens, Rego Park"
"9809","18719526","165 dollars","Brooklyn, Park Slope"
"9810","18719762","150 dollars","Queens, Glendale"
"9811","18721209","60 dollars","Bronx, Wakefield"
"9812","18721341","90 dollars","Brooklyn, Crown Heights"
"9813","18729143","52 dollars","Brooklyn, Williamsburg"
"9814","18729985","150 dollars","Brooklyn, Sunset Park"
"9815","18731029","40 dollars","Manhattan, Upper West Side"
"9816","18731641","95 dollars","Manhattan, Harlem"
"9817","18732648","50 dollars","Brooklyn, Williamsburg"
"9818","18735631","184 dollars","Brooklyn, Bushwick"
"9819","18736436","99 dollars","Brooklyn, Bedford-Stuyvesant"
"9820","18736455","137 dollars","Brooklyn, Bedford-Stuyvesant"
"9821","18736484","49 dollars","Queens, Rosedale"
"9822","18737053","39 dollars","Queens, Ozone Park"
"9823","18737220","59 dollars","Brooklyn, Kensington"
"9824","18737235","229 dollars","Brooklyn, Clinton Hill"
"9825","18738138","125 dollars","Manhattan, East Harlem"
"9826","18745141","39 dollars","Brooklyn, Crown Heights"
"9827","18750505","120 dollars","Manhattan, East Harlem"
"9828","18751687","100 dollars","Brooklyn, Williamsburg"
"9829","18752307","195 dollars","Manhattan, Harlem"
"9830","18753645","150 dollars","Brooklyn, Prospect Heights"
"9831","18755777","40 dollars","Staten Island, Port Richmond"
"9832","18758370","150 dollars","Brooklyn, South Slope"
"9833","18763188","295 dollars","Manhattan, Upper West Side"
"9834","18766576","50 dollars","Manhattan, Washington Heights"
"9835","18767695","80 dollars","Brooklyn, Prospect-Lefferts Gardens"
"9836","18767961","80 dollars","Brooklyn, Vinegar Hill"
"9837","18770418","238 dollars","Queens, Forest Hills"
"9838","18771633","100 dollars","Queens, Springfield Gardens"
"9839","18772198","265 dollars","Manhattan, Gramercy"
"9840","18776908","160 dollars","Manhattan, East Village"
"9841","18778024","100 dollars","Queens, Long Island City"
"9842","18783614","250 dollars","Brooklyn, Williamsburg"
"9843","18785035","77 dollars","Brooklyn, Carroll Gardens"
"9844","18785349","180 dollars","Brooklyn, Bushwick"
"9845","18787858","150 dollars","Manhattan, Murray Hill"
"9846","18787950","150 dollars","Brooklyn, Crown Heights"
"9847","18789373","165 dollars","Brooklyn, Williamsburg"
"9848","18789421","125 dollars","Brooklyn, Bedford-Stuyvesant"
"9849","18790004","150 dollars","Manhattan, East Village"
"9850","18791570","53 dollars","Brooklyn, South Slope"
"9851","18793633","299 dollars","Manhattan, Greenwich Village"
"9852","18794243","55 dollars","Brooklyn, Bushwick"
"9853","18794680","65 dollars","Brooklyn, Bushwick"
"9854","18795229","70 dollars","Queens, Rego Park"
"9855","18795447","55 dollars","Bronx, Mount Eden"
"9856","18803064","63 dollars","Brooklyn, Bushwick"
"9857","18806323","250 dollars","Queens, Arverne"
"9858","18809063","85 dollars","Brooklyn, Crown Heights"
"9859","18812153","150 dollars","Manhattan, Murray Hill"
"9860","18812330","64 dollars","Brooklyn, Williamsburg"
"9861","18813227","31 dollars","Brooklyn, Flatbush"
"9862","18822775","90 dollars","Brooklyn, Flatbush"
"9863","18823516","130 dollars","Manhattan, Chinatown"
"9864","18823774","160 dollars","Manhattan, Upper East Side"
"9865","18824754","50 dollars","Brooklyn, Sheepshead Bay"
"9866","18826104","73 dollars","Brooklyn, Bushwick"
"9867","18826197","85 dollars","Brooklyn, Greenpoint"
"9868","18826370","89 dollars","Brooklyn, East Flatbush"
"9869","18828846","49 dollars","Staten Island, Emerson Hill"
"9870","18836337","55 dollars","Brooklyn, Brownsville"
"9871","18836532","119 dollars","Brooklyn, Bath Beach"
"9872","18837073","85 dollars","Brooklyn, Crown Heights"
"9873","18837416","350 dollars","Manhattan, West Village"
"9874","18838643","76 dollars","Manhattan, SoHo"
"9875","18838909","46 dollars","Brooklyn, Canarsie"
"9876","18840683","79 dollars","Brooklyn, Crown Heights"
"9877","18840735","205 dollars","Manhattan, SoHo"
"9878","18840866","190 dollars","Manhattan, Upper East Side"
"9879","18842507","135 dollars","Manhattan, Financial District"
"9880","18847331","49 dollars","Manhattan, Washington Heights"
"9881","18848869","51 dollars","Manhattan, Harlem"
"9882","18849349","149 dollars","Manhattan, Chelsea"
"9883","18852200","75 dollars","Manhattan, East Village"
"9884","18852245","55 dollars","Manhattan, Harlem"
"9885","18853435","54 dollars","Queens, Long Island City"
"9886","18855694","142 dollars","Manhattan, Nolita"
"9887","18855750","50 dollars","Queens, Flushing"
"9888","18855980","50 dollars","Queens, East Elmhurst"
"9889","18856302","109 dollars","Brooklyn, Crown Heights"
"9890","18857790","40 dollars","Brooklyn, Gravesend"
"9891","18858192","99 dollars","Queens, Glendale"
"9892","18858761","125 dollars","Queens, Astoria"
"9893","18867401","250 dollars","Manhattan, Upper East Side"
"9894","18869692","90 dollars","Brooklyn, Williamsburg"
"9895","18870016","80 dollars","Manhattan, Lower East Side"
"9896","18871571","150 dollars","Manhattan, Lower East Side"
"9897","18871734","250 dollars","Brooklyn, Williamsburg"
"9898","18872858","75 dollars","Bronx, Baychester"
"9899","18874640","148 dollars","Manhattan, Upper East Side"
"9900","18875426","77 dollars","Brooklyn, Williamsburg"
"9901","18875512","118 dollars","Manhattan, Gramercy"
"9902","18876580","60 dollars","Queens, Astoria"
"9903","18877341","100 dollars","Brooklyn, Bushwick"
"9904","18877694","50 dollars","Queens, Flushing"
"9905","18878093","65 dollars","Brooklyn, Williamsburg"
"9906","18878260","245 dollars","Brooklyn, Carroll Gardens"
"9907","18888212","40 dollars","Queens, Kew Gardens Hills"
"9908","18890521","299 dollars","Brooklyn, Bedford-Stuyvesant"
"9909","18891508","67 dollars","Brooklyn, East Flatbush"
"9910","18894145","80 dollars","Brooklyn, Williamsburg"
"9911","18896540","45 dollars","Staten Island, West Brighton"
"9912","18896824","119 dollars","Brooklyn, Williamsburg"
"9913","18897119","60 dollars","Queens, Flushing"
"9914","18898808","25 dollars","Brooklyn, Bushwick"
"9915","18902729","98 dollars","Queens, Flushing"
"9916","18908083","137 dollars","Brooklyn, Bushwick"
"9917","18908212","70 dollars","Brooklyn, Bushwick"
"9918","18908490","200 dollars","Manhattan, Upper West Side"
"9919","18908638","50 dollars","Brooklyn, Borough Park"
"9920","18908676","45 dollars","Brooklyn, Bushwick"
"9921","18914656","66 dollars","Queens, Flushing"
"9922","18914730","95 dollars","Bronx, Throgs Neck"
"9923","18915658","70 dollars","Brooklyn, Williamsburg"
"9924","18916381","265 dollars","Brooklyn, Sunset Park"
"9925","18916610","44 dollars","Brooklyn, East Flatbush"
"9926","18917540","100 dollars","Queens, Long Island City"
"9927","18917771","123 dollars","Brooklyn, Bensonhurst"
"9928","18922939","100 dollars","Manhattan, Harlem"
"9929","18924273","50 dollars","Brooklyn, Canarsie"
"9930","18924446","75 dollars","Queens, Elmhurst"
"9931","18924938","225 dollars","Brooklyn, Bedford-Stuyvesant"
"9932","18926057","51 dollars","Brooklyn, Bedford-Stuyvesant"
"9933","18929965","88 dollars","Manhattan, Upper East Side"
"9934","18931423","70 dollars","Brooklyn, East Flatbush"
"9935","18933994","90 dollars","Manhattan, Chelsea"
"9936","18934728","55 dollars","Manhattan, Washington Heights"
"9937","18935148","175 dollars","Queens, Forest Hills"
"9938","18935508","199 dollars","Manhattan, Harlem"
"9939","18942119","145 dollars","Manhattan, Midtown"
"9940","18942358","105 dollars","Brooklyn, Park Slope"
